,district,area,year,rooms,value,floor,elevator,parking,warehouse
5649, جنت‌آباد مرکزی ,۱۲۶,۱۴۰۱,۳,۱۰٬۸۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
5650, چیتگر ,۱۰۰,۱۴۰۱,۲,۱٬۲۵۰٬۰۰۰٬۰۰۰,۱۵,"(True,)","(True,)",True
5651, جنت‌آباد جنوبی,۱۱۰,۱۳۸۱,۲,۵٬۳۰۰٬۰۰۰٬۰۰۰,۴ از ۴,False,"(True,)",True
5652, نیرو هوایی ,۵۷,۱۳۸۳,۱,۲٬۶۰۰٬۰۰۰٬۰۰۰,۳ از ۵,"(True,)",False,False
5653, کامرانیه ,۱۳۵,۱۳۷۸,۲,۱۲٬۳۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
5654, چیتگر ,۱۰۰,۱۴۰۱,۲,۱٬۲۵۰٬۰۰۰٬۰۰۰,۱۲,"(True,)","(True,)",True
5655, ولنجک ,۱۹۰,۱۴۰۰,۳,۲۸٬۰۰۰٬۰۰۰٬۰۰۰,۶,"(True,)","(True,)",True
5656, پاسداران ,۱۱۰,۱۴۰۱,۲,۸٬۸۰۰٬۰۰۰٬۰۰۰,۲ از ۱۱,"(True,)","(True,)",True
5657, سازمان برنامه,۸۸,۱۳۸۵,۲,۵٬۴۰۰٬۰۰۰٬۰۰۰,۳ از ۵,"(True,)",False,False
5658, تهران‌نو ,۱۳۴,۱۴۰۰,۳,۸٬۶۰۰٬۰۰۰٬۰۰۰,۶,"(True,)","(True,)",True
5659, تهران‌سر ,۱۲۳,۱۴۰۱,۳,۵٬۲۸۹٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
5660, سعادت‌آباد ,۱۳۰,۱۳۸۹,۳,۱۱٬۱۰۰٬۰۰۰٬۰۰۰,۳ از ۵,"(True,)","(True,)",True
5661, ارم ,۵۲,۱۳۸۷,۱,۳٬۸۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
5662, پاسداران ,۱۸۰,۱۴۰۱,۳,۱۳٬۸۶۰٬۰۰۰٬۰۰۰,۸,"(True,)","(True,)",True
5663, کوی فردوس ,۵۹,۱۳۹۲,۱,۳٬۶۰۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
5664, شهرک غرب ,۷۰۰,۱۳۷۱,۳,۸۲۰,آلما وی آی پی,"(True,)","(True,)",True
5665, نیاوران ,۱۶۵,۱۳۹۸,۳,۲۴٬۵۰۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
5666, جنت‌آباد مرکزی ,۱۲۰,۱۴۰۰,۲,۸٬۴۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
5667, نیاوران ,۲۶۰,۱۴۰۱,۳,۶۹٬۰۰۰٬۰۰۰٬۰۰۰,۶ از ۹,"(True,)","(True,)",True
5668, آبشار تهران ,۱۲۰,۱۴۰۰,۳,۵٬۷۵۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
5669, چیتگر ,۱۲۰,۱۴۰۱,۲,۱٬۵۰۰٬۰۰۰٬۰۰۰,۶,"(True,)","(True,)",True
5670, دریاچه شهدای خلیج فارس ,۱۳۰,۱۳۹۶,۳,۶٬۳۷۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
5671, ولنجک ,۳۲۰,۱۳۹۵,۳,۸۹٬۰۰۰٬۰۰۰٬۰۰۰,۵ از ۹,"(True,)","(True,)",True
5672, نظام‌آباد ,۱۲۵,۱۴۰۱,۳,۵٬۴۰۰٬۰۰۰٬۰۰۰,۴ از ۶,"(True,)","(True,)",True
5673, پاسداران ,۱۱۴,۱۴۰۱,۲,۹٬۱۲۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
5674, آجودانیه ,۱۷۰,۱۴۰۰,۳,۳۲٬۳۰۰٬۰۰۰٬۰۰۰,۴ از ۷,"(True,)","(True,)",True
5675, اختیاریه ,۱۷۵,۱۳۹۳,۳,۱۹٬۵۵۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
5676, هروی ,۱۱۰,۱۴۰۱,۲,۹٬۳۵۰٬۰۰۰٬۰۰۰,۲ از ۱۱,"(True,)","(True,)",True
5677, جلفا ,۱۲۶,۱۴۰۰,۳,۹٬۰۰۰٬۰۰۰٬۰۰۰,۳ از ۵,"(True,)","(True,)",True
5678, چیتگر ,۱۰۳,۱۴۰۱,۲,۱٬۳۰۰٬۰۰۰٬۰۰۰,۱۱,"(True,)","(True,)",True
5679, دریاچه شهدای خلیج فارس ,۱۱۸,۱۴۰۱,۲,۵٬۵۰۰٬۰۰۰٬۰۰۰,۲۳ از ۲۵,"(True,)","(True,)",True
5680, پونک ,۱۱۰,۱۴۰۱,۲,۷٬۵۵۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
5681, میرداماد ,۱۳۵,۱۳۸۵,۳,۱۳٬۵۰۰٬۰۰۰٬۰۰۰,۲ از ۵,"(True,)","(True,)",True
5682, جنت‌آباد مرکزی ,۶۹,۱۳۸۰,۲,۴٬۴۲۰٬۰۰۰٬۰۰۰,۱ از ۵,"(True,)","(True,)",True
5683, ظهیرآباد ,۹۵,۱۳۹۹,۲,۲٬۸۰۰٬۰۰۰٬۰۰۰,۳ از ۶,"(True,)","(True,)",True
5684, زعفرانیه ,۳۳۰,۱۳۹۳,۴,۵۶٬۵۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
5685, سازمان برنامه,۷۵,۱۳۷۸,۲,۴٬۹۰۰٬۰۰۰٬۰۰۰,همکف از ۴,False,"(True,)",True
5686, نیاوران ,۲۱۸,۱۳۹۸,۳,۲۶٬۱۰۰٬۰۰۰٬۰۰۰,۴ از ۵,"(True,)","(True,)",True
5687, سهروردی ,۹۴,۱۳۸۷,۲,۶٬۲۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
5688, سعادت‌آباد ,۸۳,۱۳۸۷,۲,۷٬۵۰۰٬۰۰۰٬۰۰۰,۴ از ۵,"(True,)","(True,)",True
5689, پاسداران ,۱۷۵,۱۴۰۱,۳,۱۳٬۱۲۵٬۰۰۰٬۰۰۰,۳ از ۱۱,"(True,)","(True,)",True
5690, شهرک نفت (منطقه ۵) ,۹۷,۱۳۹۰,۲,۷٬۵۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
5691, زعفرانیه ,۲۳۰,۱۳۹۴,۳,۳۶٬۸۰۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
5692, پاسداران ,۲۱۵,۱۴۰۱,۳,۲۶٬۰۰۰٬۰۰۰٬۰۰۰,۶,"(True,)","(True,)",True
5693, دروس ,۲۵۰,۱۴۰۱,۳,۳۵٬۰۰۰٬۰۰۰٬۰۰۰,۶,"(True,)","(True,)",True
5694, چیتگر ,۱۰۰,۱۴۰۱,۲,۱٬۲۰۰٬۰۰۰٬۰۰۰,۱۵,"(True,)","(True,)",True
5695, زعفرانیه ,۱۸۶,۱۳۸۵,۳,۲۰٬۵۰۰٬۰۰۰٬۰۰۰,۷,"(True,)","(True,)",True
5696, آذربایجان ,۷۵,۱۳۷۶,۲,۳٬۳۰۰٬۰۰۰٬۰۰۰,۲ از ۴,False,False,False
5697, نارمک ,۵۲,۱۴۰۱,۱,۳٬۲۰۰٬۰۰۰٬۰۰۰,۳ از ۴,"(True,)","(True,)",True
5698, زعفرانیه ,۲۰۰,۱۳۹۷,۳,۳۴٬۰۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
5699, کاشانک,۲۳۱,۱۳۸۰,۳,۲۶٬۷۰۰٬۰۰۰٬۰۰۰,زیرهمکف از ۵,"(True,)","(True,)",True
5700, جنت‌آباد مرکزی ,۸۷,۱۳۹۳,۲,۵٬۸۵۰٬۰۰۰٬۰۰۰,۲ از ۵,"(True,)","(True,)",True
5701, نیاوران ,۲۶۰,۱۳۸۵,۴,۳۱٬۰۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
5702, تولید دارو,۱۲۱,۱۴۰۱,۳,۴٬۸۰۰٬۰۰۰٬۰۰۰,۳ از ۵,"(True,)","(True,)",True
5703, دزاشیب ,۱۶۰,۱۳۹۰,۳,۱۶٬۲۰۰٬۰۰۰٬۰۰۰,۶ از ۶,"(True,)","(True,)",True
5704, چیتگر ,۱۱۹,۱۴۰۰,۲,۵٬۴۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
5705, دزاشیب ,۱۲۸,۱۳۸۰,۲,۸٬۳۰۰٬۰۰۰٬۰۰۰,۲ از ۴,False,"(True,)",True
5706, نیاوران ,۳۳۰,۱۴۰۱,۴,۹۲٬۴۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
5707, امیریه ,۵۳,۱۳۷۶,۱,۱٬۲۰۰٬۰۰۰٬۰۰۰,۳,False,False,False
5708, نیرو هوایی ,۱۱۰,۱۳۹۰,۲,۶٬۱۰۰٬۰۰۰٬۰۰۰,۵ از ۵,"(True,)","(True,)",True
5709, نواب,۸۸,۱۳۹۷,۲,۲٬۸۸۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
5710, پاسداران ,۱۵۰,۱۴۰۱,۳,۱۶٬۳۳۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
5711, دریاچه شهدای خلیج فارس ,۱۱۰,۱۴۰۱,۲,۳٬۴۱۰٬۰۰۰٬۰۰۰,۱۲,"(True,)","(True,)",True
5712, پاسداران ,۱۱۵,۱۴۰۱,۲,۱۸٬۹۷۵٬۰۰۰٬۰۰۰,۲ از ۵,"(True,)","(True,)",True
5713, جنت‌آباد مرکزی,۷۰,۱۳۸۳,۲,۳٬۴۵۰٬۰۰۰٬۰۰۰,۳ از ۴,False,"(True,)",True
5714, زعفرانیه ,۲۶۸,۱۳۹۵,۴,۳۵٬۰۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
5715, جیحون ,۱۱۵,۱۴۰۱,۳,۵٬۴۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
5716, زعفرانیه ,۱۸۷,۱۳۹۳,۳,۲۶٬۰۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
5717, نارمک ,۷۵,۱۳۹۷,۲,۴٬۲۵۰٬۰۰۰٬۰۰۰,۳,"(True,)",False,False
5718, شهر زیبا ,۹۲,۱۳۸۵,۲,۴٬۷۴۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
5719, ظفر ,۷۲,۱۳۸۰,۲,۶٬۱۰۰٬۰۰۰٬۰۰۰,۵ از ۵,"(True,)","(True,)",True
5720, شهرک نفت (منطقه ۱) ,۱۲۵,۱۴۰۱,۲,۱۲٬۵۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
5721, میرداماد ,۱۰۰,۱۴۰۱,۲,۱۲٬۰۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
5722, پاسداران ,۱۲۰,۱۴۰۱,۲,۱۰٬۴۴۰٬۰۰۰٬۰۰۰,۱۱ از ۱۱,"(True,)","(True,)",True
5723, ظفر ,۱۵۰,۱۳۹۹,۳,۱۵٬۷۰۰٬۰۰۰٬۰۰۰,۱ از ۶,"(True,)","(True,)",True
5724, الهیه,۲۶۷,۱۳۸۹,۴,۳۶٬۰۴۵٬۰۰۰٬۰۰۰,۴ از ۵,"(True,)","(True,)",True
5725, ستارخان ,۸۰,۱۳۷۵,۲,۴٬۰۰۰٬۰۰۰٬۰۰۰,۳,False,"(True,)",True
5726, الهیه ,۱۳۰,۱۳۹۷,۲,۲۴٬۵۰۰٬۰۰۰٬۰۰۰,۲ از ۵,"(True,)","(True,)",True
5727, دروازه شمیران ,۸۸,۱۳۸۲,۲,۴٬۱۵۰٬۰۰۰٬۰۰۰,۱,False,"(True,)",True
5728, سلسبیل ,۳۹,۱۳۸۵,۱,۱٬۵۷۰٬۰۰۰٬۰۰۰,۳,False,"(True,)",True
5729, کوی فردوس ,۶۱,۱۳۹۷,۱,۴٬۰۳۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
5730, جیحون ,۵۷,۱۴۰۱,۱,۲٬۴۵۰٬۰۰۰٬۰۰۰,۱,"(True,)",False,False
5731, سعادت‌آباد ,۱۵۰,۱۳۸۵,۳,۱۰٬۵۰۰٬۰۰۰٬۰۰۰,۴ از ۱۰,"(True,)","(True,)",True
5732, نیاوران ,۱۸۵,۱۳۹۷,۳,۳۷٬۰۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
5733, الهیه ,۱۹۰,۱۳۹۷,۳,۴۱٬۰۰۰٬۰۰۰٬۰۰۰,۵ از ۵,"(True,)","(True,)",True
5734, هروی ,۱۵۰,۱۳۹۷,۳,۱۳٬۰۰۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
5735, هروی ,۱۴۰,۱۳۹۹,۳,۱۲٬۷۰۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
5736, جنت‌آباد مرکزی ,۹۹,۱۳۹۲,۲,۶٬۸۵۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
5737, دریاچه شهدای خلیج فارس ,۱۳۲,۱۴۰۰,۳,۵٬۸۹۰٬۰۰۰٬۰۰۰,۸ از ۱۸,"(True,)","(True,)",True
5738, نعمت‌آباد ,۸۷,۱۴۰۱,۲,۱٬۳۵۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
5739, ظفر ,۱۱۵,۱۳۹۸,۳,۱۰٬۱۰۰٬۰۰۰٬۰۰۰,۶,"(True,)","(True,)",True
5740, سرو آزاد ,۱۱۳,۱۴۰۱,۲,۴٬۵۵۰٬۰۰۰٬۰۰۰,۱۳,"(True,)","(True,)",True
5741, آذربایجان ,۱۱۳,۱۴۰۱,۲,۶٬۳۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
5742, هروی ,۱۷۷,۱۳۸۴,۳,۱۱٬۰۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
5743, جنت‌آباد مرکزی ,۸۰,۱۳۹۷,۲,۵٬۰۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
5744, قیطریه ,۱۶۵,۱۳۹۳,۳,۱۵٬۳۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
5745, ظفر ,۱۲۰,قبل از ۱۳۷۰,۳,۹٬۲۰۰٬۰۰۰٬۰۰۰,۲ از ۱۲,"(True,)","(True,)",True
5746, دزاشیب ,۱۳۷,۱۳۹۱,۲,۱۳٬۵۰۰٬۰۰۰٬۰۰۰,۳ از ۵,"(True,)","(True,)",True
5747, کوی فردوس ,۵۸,۱۳۸۵,۱,۳٬۹۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
5748, شهرک راه‌آهن ,۱۶۰,۱۴۰۰,بدون اتاق,۱۷٬۶۰۰٬۰۰۰٬۰۰۰,۸,"(True,)","(True,)",True
5749, چیتگر ,۸۰,۱۴۰۱,۲,۸۰۰٬۰۰۰٬۰۰۰,۱۰,"(True,)","(True,)",True
5750, سهروردی ,۱۳۰,۱۴۰۱,۳,۱۲٬۱۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
5751, سعادت‌آباد ,۲۱۰,۱۳۹۸,۳,۳۸٬۰۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
5752, جردن ,۲۱۱,۱۴۰۱,۳,۳۱٬۷۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
5753, دریاچه شهدای خلیج فارس ,۱۲۰,۱۴۰۱,۲,۱٬۷۰۰٬۰۰۰٬۰۰۰,۸,"(True,)","(True,)",True
5754, ولنجک ,۱۷۵,۱۳۹۴,۳,۲۹٬۹۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
5755, شهران شمالی ,۱۱۷,۱۳۹۶,۲,۸٬۳۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
5756, دریاچه شهدای خلیج فارس ,۱۲۱,۱۴۰۱,۲,۵٬۵۰۰٬۰۰۰٬۰۰۰,۱۳,"(True,)","(True,)",True
5757, اندیشه (شهر زیبا) ,۷۲,۱۳۸۴,۲,۱٬۲۵۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
5758, جیحون ,۶۴,۱۳۹۳,۲,۲٬۶۳۰٬۰۰۰٬۰۰۰,۴ از ۵,"(True,)",False,False
5759, جنت‌آباد جنوبی ,۸۰,۱۳۸۶,۲,۴٬۵۰۰٬۰۰۰٬۰۰۰,۱ از ۴,"(True,)","(True,)",True
5760, ستارخان ,۶۰,۱۳۷۲,۱,۳٬۷۰۰٬۰۰۰٬۰۰۰,۳,False,"(True,)",True
5761, محمودیه ,۲۰۶,۱۳۸۶,۳,۳۲٬۹۶۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
5762, گیشا (کوی نصر) ,۷۵,۱۳۷۹,۲,۴٬۸۷۵٬۰۰۰٬۰۰۰,۳ از ۴,False,"(True,)",True
5763, جیحون,۶۰,۱۳۹۰,۲,۲٬۵۰۰٬۰۰۰٬۰۰۰,۴,False,"(True,)",True
5764, آبشار تهران ,۱۰۰,۱۴۰۱,۲,۱٬۳۵۰٬۰۰۰٬۰۰۰,۲ از ۱۴,"(True,)","(True,)",True
5765, کوهک ,۱۲۵,۱۳۹۷,۲,۵٬۸۷۵٬۰۰۰٬۰۰۰,۱۰,"(True,)","(True,)",True
5766, جردن ,۲۸۰,۱۳۸۱,۴,۲۲٬۴۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
5767, نیاوران ,۱۲۰,۱۳۹۸,۲,۱۴٬۵۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
5768, نیاوران ,۱۱۵,۱۴۰۰,۲,۱۳٬۶۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
5769, نیاوران ,۱۲۵,۱۴۰۰,۲,۱۷٬۰۰۰٬۰۰۰٬۰۰۰,۷,"(True,)","(True,)",True
5770, جی ,۶۸,۱۳۹۲,۲,۲٬۴۸۰٬۰۰۰٬۰۰۰,۱,"(True,)",False,False
5771, کوهک ,۱۱۸,۱۳۹۷,۲,۷٬۴۵۰٬۰۰۰٬۰۰۰,۱ از ۳,"(True,)","(True,)",True
5772, هروی ,۸۱,۱۳۸۵,۱,۶٬۲۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
5773, اختیاریه ,۹۰,۱۳۹۶,۲,۷٬۹۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
5774, سرو آزاد ,۱۰۹,۱۴۰۱,۲,۴٬۸۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
5775, اختیاریه ,۸۵,۱۳۹۲,۲,۷٬۳۰۰٬۰۰۰٬۰۰۰,۱ از ۵,"(True,)","(True,)",True
5776, ولنجک ,۴۰۰,۱۳۸۵,+۴,۱۰۵۰,آن تایم ‌‌‌‌‌( شعبه ۱ ),"(True,)","(True,)",True
5777, پیروزی ,۱۲۲,۱۴۰۰,۲,۹٬۷۶۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
5778, سعادت‌آباد ,۱۸۵,۱۴۰۱,۳,۳۵٬۰۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
5779, جنت‌آباد شمالی ,۸۹,۱۳۹۷,۲,۵٬۸۹۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
5780, پیروزی ,۵۳,۱۳۸۲,۱,۱٬۹۱۰٬۰۰۰٬۰۰۰,۳,False,False,False
5781, دریاچه شهدای خلیج فارس ,۸۵,۱۴۰۱,۲,۱٬۵۴۰٬۰۰۰٬۰۰۰,۹,"(True,)","(True,)",True
5782, سعادت‌آباد ,۲۰۰,۱۳۸۸,۳,۲۸٬۰۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
5783, کاظم‌آباد,۸۰,۱۳۸۰,۲,۴٬۶۴۰٬۰۰۰٬۰۰۰,۳,False,"(True,)",True
5784, قیطریه ,۱۴۷,۱۳۹۱,۳,۱۴٬۲۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
5785, پلیس ,۶۰,۱۳۸۰,۱,۲٬۱۰۰٬۰۰۰٬۰۰۰,۳,False,False,False
5786, جنت‌آباد شمالی ,۱۱۷,۱۴۰۱,۲,۸٬۷۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
5787, الهیه ,۱۷۱,۱۳۸۵,۳,۲۶٬۰۰۰٬۰۰۰٬۰۰۰,۵ از ۱۰,"(True,)","(True,)",True
5788, الهیه ,۱۷۸,۱۳۸۷,۳,۲۶٬۵۰۰٬۰۰۰٬۰۰۰,۸ از ۱۱,"(True,)","(True,)",True
5789, زعفرانیه ,۲۰۰,۱۴۰۱,۳,۵۲٬۰۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
5790, سازمان برنامه ,۸۵,۱۳۹۵,۲,۵٬۴۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
5791, ولنجک ,۲۵۵,۱۳۹۹,۳,۳۰٬۶۰۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
5792, ولنجک ,۲۵۰,۱۳۹۵,۳,۳۹٬۸۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
5793, هروی ,۱۱۶,۱۳۹۳,۳,۹٬۲۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
5794, کوی فردوس ,۵۵,۱۳۹۱,۱,۴٬۱۰۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
5795, زعفرانیه ,۲۸۵,۱۳۸۶,۴,۳۴٬۵۰۰٬۰۰۰٬۰۰۰,۳ از ۵,"(True,)","(True,)",True
5796, دولتخواه ,۹۶,۱۳۹۷,۲,۲٬۳۰۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
5797, ابوذر (منطقه ۱۵) ,۹۸,۱۳۷۳,۲,۴٬۵۵۰٬۰۰۰٬۰۰۰,۱,False,"(True,)",True
5798, اقدسیه ,۲۹۰,۱۴۰۱,۴,۶۹٬۰۰۰٬۰۰۰٬۰۰۰,۷,"(True,)","(True,)",True
5799, میرداماد,۹۵,۱۳۸۳,۲,۷٬۸۰۰٬۰۰۰٬۰۰۰,۵ از ۵,"(True,)","(True,)",True
5800, ابوذر (منطقه ۱۵) ,۹۸,۱۳۷۳,۲,۴٬۵۵۰٬۰۰۰٬۰۰۰,۱,False,"(True,)",True
5801, سعادت‌آباد ,۷۲,۱۳۸۷,۲,۶٬۲۰۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
5802, چیتگر ,۵۰,۱۴۰۱,۲,۷۹۵٬۰۰۰٬۰۰۰,+۳۰,"(True,)","(True,)",True
5803, شهرک راه‌آهن ,۶۲,۱۳۸۶,۲,۵۰۰,گروه سرمایه گذاری  برتر,"(True,)","(True,)",True
5804, نیاوران,۲۱۰,۱۳۹۴,۳,۲۲٬۰۰۰٬۰۰۰٬۰۰۰,۷,"(True,)","(True,)",True
5805, نیرو هوایی ,۴۸,۱۳۸۰,۱,۲٬۱۵۰٬۰۰۰٬۰۰۰,۲ از ۴,False,False,False
5806, نیاوران ,۹۵,۱۳۹۶,۲,۹٬۷۰۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
5807, تولید دارو ,۱۰۸,۱۳۹۴,۳,۳٬۸۴۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
5808, جنت‌آباد جنوبی ,۷۵,۱۳۸۹,۲,۵٬۲۱۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
5809, آجودانیه ,۲۸۳,۱۳۸۶,۳,۳۳٬۰۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
5810, میرداماد,۱۱۵,۱۳۸۰,۲,۷٬۶۰۰٬۰۰۰٬۰۰۰,۲ از ۴,False,"(True,)",True
5811, سعادت‌آباد ,۱۱۵,۱۳۸۳,۳,۹٬۷۷۵٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
5812, ظفر ,۹۱,۱۴۰۱,۲,۹٬۳۵۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
5813, ظفر ,۵۰,۱۳۸۲,۱,۳٬۳۵۰٬۰۰۰٬۰۰۰,۴,False,False,False
5814, ظفر ,۹۸,۱۴۰۱,۲,۸٬۹۵۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
5815, ظفر ,۶۰,۱۳۷۷,۱,۳٬۸۵۰٬۰۰۰٬۰۰۰,۱,False,"(True,)",True
5816, ظفر ,۹۱,۱۴۰۱,۲,۷٬۶۵۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
5817, ظفر ,۶۰,۱۳۸۳,۲,۳٬۶۵۰٬۰۰۰٬۰۰۰,۴,False,False,False
5818, ظفر ,۵۰,۱۳۸۲,۱,۳٬۳۵۰٬۰۰۰٬۰۰۰,۴,False,False,False
5819, ظفر ,۶۳,۱۳۸۳,۱,۴٬۹۵۰٬۰۰۰٬۰۰۰,۱,False,False,False
5820, اوین ,۱۲۱,۱۳۹۴,۲,۱۰٬۰۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
5821, چیتگر ,۱۶۰,۱۴۰۱,۳,۱۱٬۲۰۰٬۰۰۰٬۰۰۰,۱۰,"(True,)","(True,)",True
5822, قیطریه ,۱۹۰,۱۳۹۲,۳,۲۲٬۵۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
5823, فرمانیه ,۱۷۵,۱۳۹۶,۳,۱۸٬۸۰۰٬۰۰۰٬۰۰۰,۶,"(True,)","(True,)",True
5824, هروی ,۹۰,۱۳۹۹,۲,۹٬۰۰۰٬۰۰۰٬۰۰۰,۱۱ از ۱۱,"(True,)","(True,)",True
5825, زعفرانیه ,۲۰۵,۱۳۹۸,۳,۴۵٬۰۰۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
5826, شهران جنوبی ,۶۵,۱۳۸۴,۲,۴٬۵۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
5827, سعادت‌آباد,۱۰۲,۱۳۹۱,۲,۱۱٬۰۰۰٬۰۰۰٬۰۰۰,۵ از ۵,"(True,)","(True,)",True
5828, شکوفه ,۴۰,۱۳۸۰,۱,۱٬۵۰۰٬۰۰۰٬۰۰۰,۲ از ۴,False,False,False
5829, ظفر ,۲۸۰,۱۳۹۹,۴,۲۵٬۰۰۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
5830, آذربایجان ,۶۴,۱۳۷۸,۲,۲٬۲۵۵٬۰۰۰٬۰۰۰,۳,False,False,False
5831, مرزداران ,۲۶۰۰,۱۴۰۱,+۴,۲۶۰٬۰۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
5832, دروس ,۱۲۵,۱۳۹۳,۲,۱۶٬۲۵۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
5833, شهرک راه‌آهن ,۱۸۰,۱۴۰۱,۳,۱۶٬۶۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
5834, جنت‌آباد شمالی ,۱۰۳,۱۳۹۸,۲,۶٬۶۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
