,district,area,year,rooms,value,floor,elevator,parking,warehouse
188, جی ,۶۰,۱۴۰۱,۱,۲٬۲۶۰٬۰۰۰٬۰۰۰,۱ از ۵,"(True,)",False,False
189, شهرک غرب ,۱۸۰,۱۳۸۱,۴,۱۵٬۵۰۰٬۰۰۰٬۰۰۰,۴ از ۵,"(True,)","(True,)",True
190, ولنجک ,۱۵۰,۱۳۹۹,۳,۱۸٬۰۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
191, دریاچه شهدای خلیج فارس ,۵۰,۱۴۰۱,+۴,۸۰۵٬۰۰۰٬۰۰۰,+۳۰,"(True,)","(True,)",True
192, محمودیه,۲۸۴,۱۳۸۲,۳,۳۵٬۸۰۰٬۰۰۰٬۰۰۰,۶,"(True,)","(True,)",True
193, سعادت‌آباد ,۲۴۰,۱۳۸۶,۴,۲۴٬۰۰۰٬۰۰۰٬۰۰۰,۵ از ۵,"(True,)","(True,)",True
194, سعادت‌آباد ,۱۱۰,۱۴۰۰,۲,۱۶٬۵۰۰٬۰۰۰٬۰۰۰,۴ از ۶,"(True,)","(True,)",True
195, جیحون ,۶۹,۱۴۰۱,۲,۳٬۲۵۰٬۰۰۰٬۰۰۰,۱ از ۵,"(True,)","(True,)",True
196, فرمانیه ,۱۹۰,۱۴۰۰,۳,۳۶٬۵۰۰٬۰۰۰٬۰۰۰,۶ از ۶,"(True,)","(True,)",True
197, جیحون ,۴۲,۱۳۹۶,۱,۲٬۰۰۰٬۰۰۰٬۰۰۰,۱ از ۴,"(True,)",False,False
198, قیطریه ,۱۳۰,۱۳۹۱,۳,۱۲٬۷۶۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
199, الهیه ,۱۸۵,۱۳۹۱,۳,۳۲٬۰۰۰٬۰۰۰٬۰۰۰,۳ از ۷,"(True,)","(True,)",True
200, زعفرانیه ,۱۷۳,۱۳۹۷,۳,۲۹٬۴۱۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
201, جی ,۶۲,۱۳۹۲,۱,۲٬۴۵۰٬۰۰۰٬۰۰۰,۳ از ۴,"(True,)","(True,)",True
202, یوسف‌آباد ,۱۲۵,۱۳۸۵,۳,۹٬۱۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
203, یوسف‌آباد ,۵۶,۱۳۹۰,۱,۵٬۴۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
204, یوسف‌آباد ,۱۰۰,۱۳۸۲,۲,۷٬۶۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
205, یوسف‌آباد ,۱۱۵,۱۳۸۵,۲,۸٬۱۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
206, جنت‌آباد مرکزی ,۸۰,۱۳۸۰,۲,۵٬۰۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
207, تهران‌سر,۱۱۵,۱۴۰۱,۳,۶٬۶۰۰٬۰۰۰٬۰۰۰,۲ از ۶,"(True,)","(True,)",True
208, جیحون ,۵۲,۱۳۷۴,۲,۱٬۷۰۰٬۰۰۰٬۰۰۰,همکف,False,False,False
209, دروس ,۳۰۰,۱۳۹۶,۴,۳۶٬۵۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
210, پاسداران ,۹۷,۱۳۹۹,۲,۱۰٬۶۷۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
211, اقدسیه ,۲۵۰,۱۴۰۱,۳,۶۶٬۰۰۰٬۰۰۰٬۰۰۰,۶,"(True,)","(True,)",True
212, ولنجک ,۳۱۰,۱۳۸۲,۴,۳۷٬۰۰۰٬۰۰۰٬۰۰۰,۵ از ۵,"(True,)","(True,)",True
213, کوی فردوس ,۱۲۰,۱۳۹۹,۲,۸٬۳۰۰٬۰۰۰٬۰۰۰,۳ از ۴,"(True,)","(True,)",True
214, کوی فردوس ,۵۳,۱۳۹۵,۱,۳٬۹۵۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
215, چیتگر ,۹۸,۱۴۰۱,۲,۱٬۱۷۶٬۰۰۰٬۰۰۰,۹,"(True,)","(True,)",True
216, شهرک راه‌آهن ,۳۹۰,۱۳۹۰,+۴,۳۸٬۰۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
217, استاد معین ,۱۱۳,۱۴۰۱,۳,۵٬۰۳۰٬۰۰۰٬۰۰۰,۱ از ۵,"(True,)","(True,)",True
218, جنت‌آباد مرکزی ,۱۵۵,۱۳۹۸,۲,۷٬۹۹۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
219, جیحون ,۷۸,۱۳۸۳,۲,۲٬۳۸۵٬۰۰۰٬۰۰۰,۳,False,"(True,)",True
220, چیتگر ,۶۶,۱۴۰۱,۲,۴۲۹٬۰۰۰٬۰۰۰,۱۰,"(True,)","(True,)",True
221, صادقیه,۷۵,۱۴۰۰,۲,۴٬۱۰۰٬۰۰۰٬۰۰۰,۳ از ۵,"(True,)","(True,)",True
222, صادقیه,۱۲۰,۱۴۰۱,۲,۶٬۶۰۰٬۰۰۰٬۰۰۰,۴ از ۵,"(True,)","(True,)",True
223, ستارخان,۱۵۰,۱۴۰۱,۳,۸٬۹۹۹٬۰۰۰٬۰۰۰,۲ از ۴,"(True,)","(True,)",True
224, جیحون ,۱۰۶,۱۳۹۸,۲,۳٬۵۰۰٬۰۰۰٬۰۰۰,۶,"(True,)","(True,)",True
225, جیحون ,۱۰۸,۱۳۷۱,۲,۳٬۴۵۰٬۰۰۰٬۰۰۰,۱ از ۳,False,False,False
226, شهران جنوبی ,۱۱۱,۱۳۹۵,۲,۶٬۴۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
227, جردن ,۱۵۸,۱۳۸۳,۳,۱۲٬۵۰۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
228, تجریش ,۴۰۰,۱۳۸۰,+۴,۴۹۰,هوم بانک,"(True,)","(True,)",True
229, فرمانیه ,۲۳۰,۱۴۰۰,۳,۴۱٬۰۰۰٬۰۰۰٬۰۰۰,۶,"(True,)","(True,)",True
230, فرمانیه ,۲۵۰,۱۴۰۰,۳,۷۵٬۰۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
231, نیاوران ,۱۱۰۰,۱۴۰۰,+۴,۲۲۰۰,هوم بانک,"(True,)","(True,)",True
232, بریانک ,۵۵,۱۳۷۷,۱,۱٬۵۹۰٬۰۰۰٬۰۰۰,۱ از ۴,False,False,False
233, جمهوری ,۵۹,۱۳۸۰,۱,۱٬۴۸۰٬۰۰۰٬۰۰۰,زیرهمکف از ۴,False,False,False
234, زعفرانیه ,۲۳۹,۱۳۸۵,۳,۲۵٬۰۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
235, پونک ,۷۵,۱۳۸۹,۱,۵٬۰۵۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
236, شهران شمالی ,۱۱۰,۱۳۹۴,۲,۷٬۶۵۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
237, محمودیه ,۱۹۷,۱۴۰۰,۳,۳۶٬۰۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
238, زعفرانیه ,۱۸۰,۱۴۰۰,۳,۳۳٬۰۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
239, اباذر ,۶۶,۱۴۰۱,۲,۵٬۶۱۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
240, مهرآباد جنوبی ,۷۱,۱۳۹۲,۲,۲٬۸۷۰٬۰۰۰٬۰۰۰,۱ از ۴,"(True,)","(True,)",True
241, امیرآباد ,۱۱۹,۱۴۰۱,۲,۱۰٬۶۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
242, خانی‌آباد نو,۱۴۰,۱۴۰۱,۳,۴٬۹۰۰٬۰۰۰٬۰۰۰,۲ از ۵,"(True,)",False,False
243, آذربایجان ,۶۴,۱۳۸۶,۲,۲٬۶۵۰٬۰۰۰٬۰۰۰,۱ از ۴,False,False,False
244, زعفرانیه ,۱۹۵,۱۴۰۱,۳,۳۳٬۱۵۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
245, پاسداران ,۱۸۰,۱۳۸۰,۳,۱۵٬۰۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
246, کوی فردوس ,۹۰,۱۳۸۵,۲,۵٬۹۰۰٬۰۰۰٬۰۰۰,همکف,False,"(True,)",True
247, سازمان برنامه ,۷۰,۱۳۸۰,۲,۴٬۵۵۰٬۰۰۰٬۰۰۰,۱,False,"(True,)",True
248, سازمان برنامه ,۶۵,۱۳۸۱,۲,۳٬۵۰۰٬۰۰۰٬۰۰۰,۳,False,"(True,)",True
249, سازمان برنامه,۱۰۶,۱۴۰۱,۲,۹٬۱۰۰٬۰۰۰٬۰۰۰,۳ از ۶,"(True,)","(True,)",True
250, کوی فردوس ,۷۸,۱۳۸۷,۲,۴٬۸۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
251, چیتگر ,۱۰۰,۱۴۰۱,۲,۱٬۲۰۰٬۰۰۰٬۰۰۰,۱۲ از ۱۵,"(True,)","(True,)",True
252, کوی فردوس ,۷۷,۱۳۸۱,۲,۳٬۹۰۰٬۰۰۰٬۰۰۰,۴,False,"(True,)",True
253, کوهک ,۱۰۸,۱۴۰۱,۲,۶٬۸۰۰٬۰۰۰٬۰۰۰,۱۰ از ۱۱,"(True,)","(True,)",True
254, پاسداران ,۱۰۷,۱۴۰۰,۱,۱۳٬۳۷۵٬۰۰۰٬۰۰۰,۲ از ۴,"(True,)","(True,)",True
255, اباذر ,۶۶,۱۴۰۰,۲,۵٬۹۴۰٬۰۰۰٬۰۰۰,۳ از ۶,"(True,)","(True,)",True
256, اوقاف ,۱۳۲,۱۴۰۱,۳,۶٬۸۶۴٬۰۰۰٬۰۰۰,۲ از ۶,"(True,)","(True,)",True
257, شهرک نفت (منطقه ۱) ,۵۰۰,۱۴۰۱,+۴,۶۰٬۰۰۰٬۰۰۰٬۰۰۰,۴ از ۴,"(True,)","(True,)",True
258, سعادت‌آباد ,۱۶۰,۱۳۹۹,۳,۱۸٬۸۰۰٬۰۰۰٬۰۰۰,۲ از ۵,"(True,)","(True,)",True
259, پاسداران ,۱۲۰,۱۳۹۰,۳,۱۰٬۸۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
260, شهرک غرب ,۱۱۵,۱۳۹۵,۲,۱۰٬۶۰۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
261, پونک ,۱۰۳,۱۴۰۱,۲,۹٬۳۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
262, پاسداران ,۱۰۰,۱۴۰۱,۲,۸٬۰۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
263, سعادت‌آباد ,۱۴۵,۱۴۰۱,۳,۱۴٬۰۰۰٬۰۰۰٬۰۰۰,۳ از ۷,"(True,)","(True,)",True
264, شهرک غرب ,۱۵۲,۱۳۹۱,۳,۱۷٬۰۰۰٬۰۰۰٬۰۰۰,۳ از ۵,"(True,)","(True,)",True
265, مخصوص ,۷۵,۱۳۹۴,۲,۲٬۹۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
266, جیحون ,۷۴,۱۴۰۱,۲,۳٬۹۹۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
267, دروس ,۳۱۵,۱۴۰۱,۴,۵۵٬۰۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
268, نیاوران ,۲۴۸,۱۳۹۲,۳,۴۳٬۰۰۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
269, آجودانیه ,۲۴۳,۱۳۸۵,۳,۱۸٬۰۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
270, استاد معین ,۱۲۷,۱۴۰۱,۲,۵٬۵۹۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
271, ولنجک ,۴۰۰,۱۳۹۷,۴,۱۰۰٬۰۰۰٬۰۰۰٬۰۰۰,۶,"(True,)","(True,)",True
272, ولنجک ,۳۲۰,۱۴۰۰,۴,۹۳٬۰۰۰٬۰۰۰٬۰۰۰,۵ از ۱۰,"(True,)","(True,)",True
273, قیام‌دشت ,۸۳,۱۳۹۶,۲,۱٬۵۶۷٬۰۰۰٬۰۰۰,۴ از ۴,False,False,False
274, کوی فردوس ,۱۴۵,۱۳۹۷,۳,۱۰٬۰۵۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
275, چیتگر ,۵۰,۱۴۰۱,۲,۷۸۵٬۰۰۰٬۰۰۰,۳۰,"(True,)","(True,)",True
276, مبارک‌آباد بهشتی ,۹۷,۱۳۹۹,۲,۱٬۹۴۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
277, مبارک‌آباد بهشتی ,۷۶,۱۳۹۷,۲,۱٬۲۸۴٬۴۰۰٬۰۰۰,۶,"(True,)",False,False
278, الهیه,۴۲۰,۱۴۰۱,۳,۱۲۰٬۰۰۰٬۰۰۰٬۰۰۰,۶,"(True,)","(True,)",True
279, الهیه ,۶۵۰,۱۴۰۱,۴,۲۲۴٬۰۰۰٬۰۰۰٬۰۰۰,۱۵,"(True,)","(True,)",True
280, زعفرانیه ,۱۹۵,۱۳۹۹,۳,۳۵٬۰۰۰٬۰۰۰٬۰۰۰,۵ از ۸,"(True,)","(True,)",True
281, مبارک‌آباد بهشتی ,۱۲۰,۱۴۰۱,۲,۲٬۳۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
282, زعفرانیه ,۲۳۰,۱۴۰۰,۳,۵۸٬۰۰۰٬۰۰۰٬۰۰۰,۷,"(True,)","(True,)",True
283, زعفرانیه ,۱۳۵,۱۳۹۵,۲,۲۱٬۶۰۰٬۰۰۰٬۰۰۰,۲ از ۴,"(True,)","(True,)",True
284, زعفرانیه ,۳۷۰,۱۴۰۰,۴,۹۶٬۰۰۰٬۰۰۰٬۰۰۰,۶ از ۱۰,"(True,)","(True,)",True
285, هروی,۱۱۰,۱۳۹۸,۲,۱۱٬۷۰۰٬۰۰۰٬۰۰۰,۱ از ۵,"(True,)","(True,)",True
286, نیلوفر ,۱۶۰,۱۳۹۱,۳,۱۵٬۰۰۰٬۰۰۰٬۰۰۰,۴ از ۵,"(True,)","(True,)",True
287, سهروردی ,۱۱۰,۱۳۸۵,۲,۷٬۲۰۰٬۰۰۰٬۰۰۰,۳ از ۵,"(True,)","(True,)",True
288, نیلوفر ,۱۹۶,۱۳۹۵,۳,۱۸٬۰۰۰٬۰۰۰٬۰۰۰,۴ از ۵,"(True,)","(True,)",True
289, استاد معین ,۶۰,۱۳۸۳,۱,۲٬۴۰۰٬۰۰۰٬۰۰۰,۲,False,"(True,)",True
290, کوی فردوس ,۶۳,۱۳۹۳,۲,۴٬۶۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
291, سعادت‌آباد ,۱۵۰,۱۳۸۵,۳,۱۲٬۰۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
292, کوی فردوس ,۸۶,۱۳۸۴,۲,۴٬۹۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
293, افسریه ,۶۹,قبل از ۱۳۷۰,۱,۱٬۸۰۰٬۰۰۰٬۰۰۰,همکف از ۴,False,False,False
294, دزاشیب ,۱۴۵,۱۳۸۳,۳,۹٬۵۰۰٬۰۰۰٬۰۰۰,۱,False,"(True,)",True
295, سازمان برنامه ,۵۷,۱۳۸۸,۱,۳٬۷۰۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
296, طرشت ,۸۳,۱۴۰۰,۲,۴٬۵۰۰٬۰۰۰٬۰۰۰,۲ از ۵,"(True,)","(True,)",True
297, فرمانیه ,۲۵۰,۱۴۰۱,۳,۴۰٬۰۰۰٬۰۰۰٬۰۰۰,۶,"(True,)","(True,)",True
298, سعادت‌آباد ,۱۱۰,۱۳۸۰,۲,۴٬۹۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
299, الهیه ,۲۰۱,۱۳۹۷,۳,۳۲۰٬۰۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
300, نیاوران ,۳۱۵,۱۴۰۱,۳,۴۹٬۹۰۰٬۰۰۰٬۰۰۰,۵ از ۷,"(True,)","(True,)",True
301, کوی فردوس ,۶۵,۱۳۸۹,۲,۴٬۴۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
302, جردن ,۲۴۰,۱۳۸۴,۴,۲۰٬۰۰۰٬۰۰۰٬۰۰۰,۶,"(True,)","(True,)",True
303, هروی ,۱۱۰,۱۴۰۱,۲,۱۲٬۱۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
304, ولنجک ,۲۴۰,۱۳۹۸,۳,۳۲٬۰۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
305, پاسداران ,۱۹۳,۱۴۰۱,۳,۲۴٬۹۵۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
306, هروی ,۱۵۷,۱۳۸۷,۳,۱۱٬۱۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
307, پاسداران ,۱۹۰,۱۴۰۱,۳,۲۲٬۷۰۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
308, دروس ,۱۴۷,۱۳۹۱,۳,۱۳٬۹۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
309, الهیه ,۱۸۰,۱۳۸۳,۳,۱۴٬۴۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
310, پاسداران ,۱۰۰,۱۴۰۱,۲,۹٬۰۰۰٬۰۰۰٬۰۰۰,۱ از ۱۱,"(True,)","(True,)",True
311, نیاوران ,۱۹۰,۱۳۹۰,۳,۳۰٬۰۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
312, دانشگاه علم و صنعت,۷۰,۱۳۸۱,۱,۳٬۳۵۰٬۰۰۰٬۰۰۰,۱ از ۴,False,"(True,)",True
313, طرشت ,۱۳۳,۱۳۹۴,۳,۷٬۴۸۰٬۰۰۰٬۰۰۰,۵ از ۵,"(True,)","(True,)",True
314, یوسف‌آباد ,۱۰۰,۱۳۸۵,۲,۷٬۶۵۰٬۰۰۰٬۰۰۰,۳ از ۵,"(True,)","(True,)",True
315, الهیه ,۳۲۰,۱۳۹۵,۳,۴۵٬۰۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
316, الهیه ,۲۳۰,۱۳۸۸,۳,۲۸٬۷۵۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
317, سازمان برنامه ,۱۰۷,۱۳۹۶,۲,۷٬۶۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
318, قیطریه ,۱۵۱,۱۳۸۷,۳,۱۲٬۸۳۵٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
319, مرزداران ,۱۰۲,۱۳۹۵,۲,۷٬۰۵۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
320, شیخ هادی,۱۱۶,۱۳۸۹,۳,۵٬۵۰۰٬۰۰۰٬۰۰۰,۱ از ۴,"(True,)","(True,)",True
321, نیاوران ,۱۹۰,۱۴۰۰,۳,۲۹٬۸۰۰٬۰۰۰٬۰۰۰,۵ از ۱۱,"(True,)","(True,)",True
322, دروس ,۱۴۳,۱۳۹۵,۳,۱۹٬۰۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
323, چیتگر ,۱۰۰,۱۴۰۰,۲,۱٬۵۰۰٬۰۰۰٬۰۰۰,۱۱,"(True,)","(True,)",True
324, سعادت‌آباد ,۱۱۰,۱۳۸۶,۲,۱۴٬۸۰۰٬۰۰۰٬۰۰۰,۶ از ۶,"(True,)","(True,)",True
325, سعادت‌آباد ,۱۲۸,۱۳۹۷,۲,۲۲٬۵۰۰٬۰۰۰٬۰۰۰,۳ از ۶,"(True,)","(True,)",True
326, سعادت‌آباد ,۱۶۵,۱۳۹۸,۳,۲۶٬۰۰۰٬۰۰۰٬۰۰۰,۲ از ۵,"(True,)","(True,)",True
327, پاسداران ,۲۷۰,۱۴۰۱,۳,۴۱٬۰۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
328, فرمانیه ,۲۱۵,۱۳۹۱,۳,۲۵٬۸۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
329, مشیریه ,۶۱,۱۳۸۴,۱,۱٬۶۵۰٬۰۰۰٬۰۰۰,۳ از ۴,False,False,False
330, زعفرانیه ,۱۷۰,۱۳۹۷,۳,۲۴٬۶۵۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
331, پونک ,۱۳۲,۱۳۹۰,۳,۹٬۴۵۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
332, جیحون ,۶۹,۱۳۸۴,۲,۳٬۰۵۰٬۰۰۰٬۰۰۰,۱ از ۴,False,"(True,)",True
333, هفت چنار ,۱۵۰,۱۴۰۰,۳,۵٬۴۴۰٬۰۰۰٬۰۰۰,۲ از ۵,"(True,)","(True,)",True
334, شهر زیبا ,۸۰,قبل از ۱۳۷۰,۲,۶٬۶۰۰٬۰۰۰٬۰۰۰,همکف از ۴,"(True,)","(True,)",True
335, دولت‌آباد ,۱۰۰,۱۳۹۶,۲,۲٬۸۰۰٬۰۰۰٬۰۰۰,۳ از ۵,"(True,)",False,False
336, سعادت‌آباد ,۱۶۰,۱۳۸۵,۳,۱۶٬۰۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
337, سعادت‌آباد ,۲۵۰,۱۴۰۰,۴,۴۹٬۹۹۹٬۹۹۹٬۹۹۹,۴,"(True,)","(True,)",True
338, سعادت‌آباد ,۱۷۵,۱۴۰۰,۳,۳۴٬۸۲۲٬۲۲۲٬۲۲۲,۵,"(True,)","(True,)",True
339, سعادت‌آباد ,۱۰۰,۱۳۸۹,۲,۸٬۹۰۰٬۰۰۰٬۰۰۰,۲ از ۵,"(True,)","(True,)",True
340, فرمانیه ,۲۵۵,۱۳۸۷,۴,۳۱٬۰۰۰٬۰۰۰٬۰۰۰,۱ از ۵,"(True,)","(True,)",True
341, کوهک ,۱۳۸,۱۴۰۰,۲,۷٬۹۰۰٬۰۰۰٬۰۰۰,۱۲,"(True,)","(True,)",True
342, کوی فردوس ,۷۱,۱۳۸۱,۱,۴٬۲۵۰٬۰۰۰٬۰۰۰,۵ از ۵,"(True,)","(True,)",True
343, کوی فردوس,۹۶,۱۳۹۵,۲,۶٬۱۰۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
344, آذربایجان ,۱۲۰,۱۴۰۱,۳,۷٬۸۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
345, نیاوران ,۲۴۰,۱۳۸۹,۳,۳۰٬۰۰۰٬۰۰۰٬۰۰۰,۵ از ۱۳,"(True,)","(True,)",True
346, زعفرانیه ,۱۹۰,۱۳۸۸,۳,۳۰٬۰۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
347, زعفرانیه ,۱۹۵,۱۳۸۶,۳,۳۰٬۰۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
348, کوی فردوس ,۱۴۶,۱۳۹۷,۳,۱۰٬۱۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
349, میرداماد ,۱۶۰,۱۴۰۱,۳,۲۲٬۴۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
350, پاسداران,۱۶۰,۱۳۹۹,۳,۲۰٬۰۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
351, شهرک نفت (منطقه ۵) ,۷۷,۱۳۸۴,۲,۳٬۹۵۰٬۰۰۰٬۰۰۰,۳ از ۳,False,"(True,)",True
352, کامرانیه ,۹۲,۱۳۸۰,۲,۱۴٬۸۰۰٬۰۰۰٬۰۰۰,۱۰ از ۱۱,"(True,)","(True,)",True
353, سلسبیل ,۶۳,۱۳۹۰,۱,۲٬۸۵۰٬۰۰۰٬۰۰۰,۲ از ۴,"(True,)",False,False
354, ستارخان ,۸۵,۱۳۸۱,۲,۵٬۴۰۰٬۰۰۰٬۰۰۰,۳ از ۴,False,"(True,)",True
355, جنت‌آباد مرکزی ,۷۵,۱۳۸۴,۲,۴٬۵۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
356, شهر زیبا ,۷۶,۱۳۸۳,۲,۳٬۸۵۰٬۰۰۰٬۰۰۰,۱,False,"(True,)",True
357, ستارخان ,۱۲۱,۱۴۰۱,۳,۷٬۶۲۳٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
358, جنت‌آباد جنوبی ,۹۳,۱۳۹۶,۲,۶٬۲۰۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
359, خواجه نصیر طوسی ,۵۷,۱۳۸۰,۲,۲٬۳۰۸٬۵۰۰٬۰۰۰,۱ از ۴,False,"(True,)",True
360, ستارخان ,۱۰۵,۱۳۸۶,۲,۵٬۹۰۰٬۰۰۰٬۰۰۰,۵ از ۵,"(True,)","(True,)",True
361, فرحزاد,۷۵,۱۳۹۵,۲,۴٬۵۰۰٬۰۰۰٬۰۰۰,۳ از ۷,"(True,)","(True,)",True
362, چیتگر ,۱۳۰,۱۴۰۱,۳,۲٬۲۷۵٬۰۰۰٬۰۰۰,۱۹ از ۲۶,"(True,)","(True,)",True
363, جردن ,۱۱۹,۱۳۷۵,۲,۹٬۰۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
364, الهیه ,۱۷۰,۱۴۰۱,۳,۴۰٬۰۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
365, امیرآباد ,۱۲۲,۱۳۸۰,۳,۶٬۱۵۰٬۰۰۰٬۰۰۰,۳,False,"(True,)",True
366, اباذر ,۹۵,۱۴۰۱,۲,۸٬۵۵۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
367, امام سجاد(ع) ,۹۰,۱۳۸۸,۲,۲٬۵۲۰٬۰۰۰٬۰۰۰,۲,False,"(True,)",True
368, استاد معین ,۱۰۲,۱۴۰۰,۲,۳٬۹۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
369, سازمان آب ,۱۰۷,۱۳۸۲,۲,۵٬۴۵۰٬۰۰۰٬۰۰۰,۱ از ۵,"(True,)","(True,)",True
370, شهر زیبا ,۱۰۸,۱۳۹۴,۲,۶٬۶۰۰٬۰۰۰٬۰۰۰,۴ از ۹,"(True,)","(True,)",True
371, شهر زیبا ,۹۶,۱۳۹۳,۲,۵٬۸۵۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
372, چیتگر ,۱۰۰,۱۴۰۱,۲,۱٬۲۰۰٬۰۰۰٬۰۰۰,۱۱,"(True,)","(True,)",True
373, یافت‌آباد ,۴۰,۱۳۸۵,۱,۸۰۰٬۰۰۰٬۰۰۰,۲,False,False,False
374, سعادت‌آباد ,۱۲۶,۱۳۹۵,۲,۱۵٬۱۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
375, زعفرانیه ,۱۵۱,۱۴۰۱,۳,۲۴٬۰۰۰٬۰۰۰٬۰۰۰,۳ از ۵,"(True,)","(True,)",True
