,district,area,year,rooms,value,floor,elevator,parking,warehouse
459, سعادت‌آباد ,83,1386,2,6500000000,2,True,True,True
460, جنت‌آباد شمالی ,110,1390,3,4850000000,2,True,True,True
461, پاسداران,85,1383,2,7500000000,5,True,True,True
462, آذربایجان,57,1391,1,2570000000,1,True,True,False
463, پاسداران ,110,1401,2,13260000000,2,True,True,True
464, شهرک غرب ,78,1374,2,7000000000,2,True,True,True
465, شهرک غرب ,150,1377,3,14000000000,4,True,True,True
466, شهرک غرب ,117,1376,2,10500000000,4,True,True,True
467, دهکده المپیک ,100,1401,2,1750000000,10,True,True,True
468, جلیلی ,56,1383,1,1299000000,2,True,True,False
469, آذربایجان,71,1398,1,3250000000,2,True,True,True
470, آذربایجان,48,1398,1,2350000000,3,True,True,False
471, شهرک غرب ,165,1375,3,15500000000,1,True,True,True
472, شهرک غرب ,129,1375,3,12500000000,4,True,True,True
473, شهرک غرب ,205,1391,3,42000000000,17,True,True,True
474, شهرک غرب ,164,1375,3,15800000000,1,True,True,True
475, اختیاریه ,121,1389,2,9000000000,3,True,True,True
476, هروی ,117,1401,2,9945000000,9,True,True,True
477, سعادت‌آباد ,140,1397,3,17800000000,5,True,True,True
478, طرشت,55,1385,2,3450000000,3,True,True,True
479, اباذر ,63,1387,1,3950000000,4,True,True,True
480, مرزداران ,170,1400,3,17000000000,2,True,True,True
481, جردن ,119,1385,2,9350000000,2,True,True,True
482, دروس ,250,1401,3,24000000000,4,True,True,True
483, امیرآباد ,71,1400,1,6170000000,1,True,True,True
484, قیطریه ,50,1395,1,5200000000,4,True,True,True
485, تهرانپارس غربی ,140,1401,3,10500000000,1,True,True,True
486, دروس ,175,1392,3,18000000000,6,True,True,True
487, ولنجک ,110,1385,2,11500000000,3,True,True,True
488, سعادت‌آباد ,133,1386,3,11580000000,2,True,True,True
489, جنت‌آباد شمالی ,159,1400,3,10850000000,1,True,True,True
490, سازمان برنامه ,86,1394,2,6000000000,4,True,True,True
491, شمس‌آباد ,85,1389,2,5700000000,5,True,True,True
492, پونک ,620,1395,4,50000000000,1,True,True,True
493, دهکده المپیک ,110,1401,2,3410000000,13,True,True,True
494, چیتگر ,122,1398,2,5550000000,2,True,True,True
495, آجودانیه ,220,1400,3,32000000000,4,True,True,True
496, آجودانیه ,190,1393,3,22500000000,1,True,True,True
497, سعادت‌آباد ,180,1398,3,45000000000,4,True,True,True
498, پاسداران ,183,1401,3,13725000000,6,True,True,True
499, جنت‌آباد مرکزی ,64,1380,2,3420000000,3,True,True,False
500, اباذر ,110,1389,2,7300000000,5,True,True,True
501, جیحون ,67,1401,2,2500000000,5,True,True,False
502, نیرو هوایی ,163,1398,3,12300000000,1,True,True,True
503, کامرانیه ,145,1396,3,14000000000,3,True,True,True
504, الهیه ,120,1401,2,32000000000,6,True,True,True
505, باغ فیض ,47,1396,1,3750000000,4,True,True,True
506, استاد معین ,60,1400,1,2740000000,1,True,True,True
507,1370,1370,1370,1370,1370,1370,True,True,True
508, شهرآرا,80,1397,2,5200000000,1,True,True,True
509, سهروردی ,110,1383,2,7000000000,3,True,True,True
510, هروی ,153,1385,2,16500000000,5,True,True,True
511, یوسف‌آباد ,143,1398,3,12155000000,2,True,True,True
512, سهروردی ,100,1401,2,7800000000,4,True,True,True
513, بهار ,71,1401,2,4400000000,2,True,True,True
514, استاد معین ,56,1376,1,1855000000,3,True,True,False
515, سهروردی ,90,1390,2,6950000000,1,True,True,True
516, سهروردی ,112,1400,2,8700000000,1,True,True,True
517, استاد معین ,57,1400,1,2900000000,1,True,True,True
518, چیتگر ,144,1401,3,2800000000,10,True,True,True
519, سهروردی ,138,1393,3,9100000000,4,True,True,True
520, سهروردی ,150,1401,3,11250000000,2,True,True,True
521, سهروردی ,190,1401,3,17480000000,3,True,True,True
522, خواجه نظام الملک ,78,1392,2,3350000000,1,True,True,True
523, سهروردی ,127,1400,2,12500000000,4,True,True,True
524, جردن ,105,1375,2,8200000000,5,True,True,True
525, شهرک راه‌آهن ,76,1383,2,4300000000,1,True,True,True
526, سعادت‌آباد ,175,1399,3,23500000000,5,True,True,True
527, شهرک راه‌آهن ,135,1396,3,6500000000,2,True,True,True
528, ازگل ,82,1399,2,9300000000,8,True,True,True
529, دریاچه شهدای خلیج فارس ,108,1401,2,4300000000,2,True,True,True
530, شهرک راه‌آهن ,110,1400,2,5400000000,15,True,True,True
531, صادقیه ,79,1385,2,4000000000,12,True,True,True
532, نارمک جنوبی,118,1397,3,6400000000,4,True,True,True
533, چیتگر ,130,1401,3,2225000000,15,True,True,True
534, بهار ,98,1390,2,5600000000,4,True,True,True
535, فرمانیه ,185,1401,3,20900000000,4,True,True,True
536, پاسداران ,180,1401,3,13500000000,11,True,True,True
537, سعادت‌آباد ,135,1385,2,9500000000,2,True,True,True
538, پاسداران,189,1401,1,14175000000,11,True,True,True
539, ونک ,142,1401,3,13200000000,3,True,True,True
540, قیطریه ,175,1400,3,23000000000,3,True,True,True
541, شهرک راه‌آهن ,71,1386,1,2850000000,1,True,True,False
542, شهرک غرب ,117,1375,2,10500000000,4,True,True,True
543, شهرک غرب,110,1401,2,16000000000,3,True,True,True
544, الهیه ,200,1398,3,34000000000,7,True,True,True
545, پاسداران ,217,1401,3,22500000000,1,True,True,True
546, شهر زیبا ,90,1395,2,5200000000,1,True,True,True
547, میرداماد ,160,1401,3,21000000000,3,True,True,True
548, فاطمی ,115,1401,2,8100000000,4,True,True,True
549, امیرآباد ,100,1387,2,6650000000,5,True,True,True
550,1370,1370,1370,1370,1370,1370,True,True,True
551, نیاوران ,160,1397,3,20000000000,1,True,True,True
552, آجودانیه ,115,1401,2,15500000000,2,True,True,True
553, نیاوران ,158,1393,3,16900000000,4,True,True,True
554, نیاوران ,360,1397,4,52000000000,1,True,True,True
555, سازمان برنامه ,80,1396,1,4800000000,5,True,True,True
556, کوهک ,156,1392,3,9350000000,1,True,True,True
557, مبارک‌آباد بهشتی ,116,1399,2,2030000000,3,True,True,True
558, نارمک ,60,1384,1,3500000000,2,True,True,True
559, فرمانیه ,240,1386,3,27000000000,5,True,True,True
560, سازمان برنامه ,160,1401,3,12200000000,5,True,True,True
561, نیاوران ,186,1396,3,21000000000,5,True,True,True
562, جنت‌آباد مرکزی ,121,1398,3,8100000000,4,True,True,True
563, دریاچه شهدای خلیج فارس ,75,1401,2,2000000000,9,True,True,True
564, هروی ,167,1392,3,12600000000,4,True,True,True
565, شهرک غرب ,120,1401,2,12000000000,6,True,True,True
566, نیاوران ,90,1384,2,6200000000,1,True,True,False
567, جنت‌آباد مرکزی ,50,1382,1,3400000000,2,True,True,False
568, هروی ,88,1383,2,6300000000,4,True,True,True
569, شهرک پرواز ,69,1388,2,3500000000,3,True,True,True
570, سهروردی,120,1383,3,7350000000,4,True,True,True
571, سلسبیل ,60,1397,2,2350000000,4,True,True,False
572, نواب ,120,1401,3,4500000000,3,True,True,True
573, جنت‌آباد مرکزی ,96,1400,2,7000000000,1,True,True,True
574, پونک ,94,1392,2,6600000000,3,True,True,True
575, کوهک ,110,1401,2,5600000000,1,True,True,True
576, نیاوران ,195,1401,3,34000000000,1,True,True,True
577, یوسف‌آباد ,60,1380,1,4350000000,1,True,True,False
578, شهرک غرب ,207,1385,3,29000000000,6,True,True,True
579, شهرک راه‌آهن ,75,1385,2,3600000000,1,True,True,True
580, قبا ,108,1401,2,11340000000,1,True,True,True
581, جی ,56,1386,2,1750000000,4,True,True,True
582, فرمانیه,137,1388,3,11000000000,3,True,True,True
583, طرشت ,79,1400,2,5150000000,3,True,True,True
584, جردن ,95,1386,2,8100000000,3,True,True,True
585, بهار ,112,1396,2,7200000000,2,True,True,True
586, سهروردی ,170,1401,3,13040000000,1,True,True,True
587, درکه ,99,1394,2,9800000000,2,True,True,True
588, جنت‌آباد جنوبی ,102,1387,2,5930000000,2,True,True,True
589, پاسداران ,135,1399,3,12300000000,4,True,True,True
590, جیحون,69,1390,2,2030000000,1,True,True,False
591, جیحون ,60,1383,2,2850000000,1,True,True,True
592, سعادت‌آباد ,142,1401,3,26500000000,5,True,True,True
593, سعادت‌آباد ,140,1401,3,22400000000,3,True,True,True
594, میرداماد ,90,1386,2,9000000000,4,True,True,True
595, هروی ,129,1394,3,11200000000,3,True,True,True
596, دریاچه شهدای خلیج فارس ,96,1401,2,1690000000,13,True,True,True
597, جیحون ,61,1385,2,2850000000,1,True,True,True
598, پاسداران ,129,1392,3,9800000000,1,True,True,True
599, سهروردی ,143,1394,3,12500000000,5,True,True,True
600, سهروردی ,130,1401,3,10700000000,3,True,True,True
601, سهروردی ,105,1401,2,8400000000,4,True,True,True
602, دریاچه شهدای خلیج فارس ,140,1399,3,8000000000,16,True,True,True
603, شهران شمالی ,65,1401,1,4400000000,4,True,True,True
604, گیشا (کوی نصر) ,142,1401,3,8500000000,1,True,True,True
605, سعادت‌آباد ,175,1395,3,21000000000,2,True,True,True
606, سعادت‌آباد,97,1385,2,9200000000,2,True,True,True
607, سعادت‌آباد,95,1385,2,8200000000,5,True,True,True
608, دلگشا ,46,1400,1,1600000000,3,True,True,False
609, ولنجک ,307,1396,3,60000000000,3,True,True,True
610, هروی ,120,1392,3,10700000000,1,True,True,True
611, هروی ,100,1400,2,8200000000,1,True,True,True
612, هروی ,110,1401,2,12600000000,2,True,True,True
613, نیاوران ,94,1394,2,9700000000,1,True,True,True
614, چیتگر ,100,1401,2,1500000000,12,True,True,True
615, پاسداران ,87,1390,2,6600000000,2,True,True,True
616, جنت‌آباد مرکزی ,63,1399,1,5100000000,5,True,True,True
617, شهرک غرب ,145,1398,3,18000000000,1,True,True,True
618, هروی ,81,1385,2,4860000000,2,True,True,False
619, قیطریه ,108,1401,2,12650000000,1,True,True,True
620, شهران جنوبی ,110,1381,2,5650000000,5,True,True,True
621, گیشا (کوی نصر) ,80,1401,2,7800000000,2,True,True,True
622, جردن ,120,1382,2,9700000000,2,True,True,True
623, دروس ,320,1401,4,48000000000,4,True,True,True
624, اباذر ,66,1387,2,4800000000,2,True,True,True
625, جردن ,95,1399,2,8500000000,2,True,True,True
626,0,0,0,0,0,0,True,True,True
627, سلسبیل ,50,1382,1,1810000000,1,True,True,False
628, پاسداران ,240,1383,4,23000000000,3,True,True,True
629, وردآورد ,100,1400,2,3400000000,1,True,True,True
630, اراج ,106,1396,3,10600000000,2,True,True,True
631, دریاچه شهدای خلیج فارس ,118,1401,2,4900000000,23,True,True,True
632, استاد معین ,56,1398,1,2750000000,3,True,True,True
633, جنت‌آباد شمالی ,59,1380,1,3300000000,2,True,True,True
634, دریاچه شهدای خلیج فارس ,102,1396,2,4800000000,20,True,True,True
635, نواب ,50,1401,1,2300000000,2,True,True,False
636, تهران‌سر ,98,1399,2,4680000000,2,True,True,True
637, پاسداران ,202,1382,3,17000000000,4,True,True,True
638, سعادت‌آباد ,230,1401,3,55000000000,3,True,True,True
639, باغ فیض ,53,1383,1,3500000000,4,True,True,True
640, زعفرانیه ,180,1401,3,28800000000,2,True,True,True
641, پونک ,88,1383,2,3600000000,2,True,True,True
642, میرداماد ,75,1399,2,8600000000,2,True,True,True
643, دریاچه شهدای خلیج فارس ,126,1393,2,4750000000,6,True,True,True
644, جردن ,125,1401,2,11200000000,2,True,True,True
645, شهران جنوبی ,60,1388,2,4150000000,2,True,True,True
646, چیتگر ,125,1395,2,5600000000,3,True,True,True
647, شهر زیبا ,70,1391,1,4000000000,2,True,True,True
648, چیتگر ,122,1395,2,5600000000,2,True,True,True
649, زعفرانیه ,173,1397,3,29410000000,3,True,True,True
650, چیتگر ,120,1396,2,5550000000,3,True,True,True
651, دریاچه شهدای خلیج فارس ,130,1401,2,5200000000,23,True,True,True
652, سعادت‌آباد ,145,1382,3,11200000000,2,True,True,True
653, سعادت‌آباد ,140,1397,3,14350000000,3,True,True,True
654, قیطریه ,110,1395,2,10000000000,3,True,True,True
655, سرو آزاد ,122,1395,2,5580000000,2,True,True,True
656, دهکده المپیک ,220,1401,4,6820000000,16,True,True,True
657, هروی ,135,1401,3,14000000000,4,True,True,True
658, شهرک غرب ,215,1401,3,42000000000,2,True,True,True
659, شهرک راه‌آهن ,175,1394,3,16500000000,2,True,True,True
660, پونک ,64,1387,2,4500000000,3,True,True,True
661, چیتگر ,122,1398,2,5600000000,2,True,True,True
662, قیطریه ,114,1401,2,14820000000,5,True,True,True
663, بهار ,65,1390,2,3500000000,4,True,True,True
664, سرو آزاد ,123,1396,2,5590000000,2,True,True,True
665, سرو آزاد ,121,1396,2,5600000000,3,True,True,True
666, دریاچه شهدای خلیج فارس ,112,1396,2,5500000000,11,True,True,True
667, سعادت‌آباد ,205,1399,3,36900000000,5,True,True,True
668, نیاوران ,103,1396,2,13900000000,4,True,True,True
669, جنت‌آباد مرکزی ,58,1385,1,3850000000,3,True,True,True
670, سرو آزاد ,125,1396,2,5600000000,3,True,True,True
671, سعادت‌آباد ,136,1392,3,16300000000,1,True,True,True
672, چیتگر ,100,1401,2,1200000000,30,True,True,True
673, دریاچه شهدای خلیج فارس ,119,1395,2,5580000000,2,True,True,True
674, نیاوران ,240,1398,4,42000000000,5,True,True,True
675, شمس‌آباد,108,1380,2,5100000000,2,True,True,True
676, مرزداران ,96,1401,2,7700000000,5,True,True,True
677, هروی ,90,1401,2,9400000000,4,True,True,True
678, چیتگر ,141,1401,2,4650000000,14,True,True,True
679, استاد معین ,57,1377,1,1855000000,3,True,True,False
680, گیشا (کوی نصر) ,153,1400,3,15300000000,1,True,True,True
681, ولنجک ,150,1401,3,27000000000,6,True,True,True
682, سعادت‌آباد ,170,1391,3,18400000000,3,True,True,True
683, سعادت‌آباد ,180,1398,3,27500000000,3,True,True,True
684, استاد معین ,83,1399,2,3000000000,1,True,True,True
685, تهران‌سر ,125,1400,3,6200000000,5,True,True,True
686, مرزداران ,165,1399,3,14500000000,4,True,True,True
687, پونک ,60,1383,1,3450000000,1,True,True,True
688, مرزداران ,125,1398,2,8500000000,1,True,True,True
689, آذربایجان ,40,1381,1,1950000000,1,True,True,False
690, سعادت‌آباد ,80,1385,2,7000000000,5,True,True,True
691, پاسداران ,120,1401,2,9600000000,11,True,True,True
692, کوی مهران ,80,1383,2,4350000000,1,True,True,True
693, آذربایجان ,41,1383,1,1880000000,1,True,True,False
694, چیتگر ,100,1401,2,2410000000,20,True,True,True
695, کوی فردوس ,90,1395,2,5800000000,6,True,True,True
696, قیطریه ,200,1401,3,24000000000,2,True,True,True
697, نارمک ,108,1380,3,5500000000,5,True,True,True
698, جنت‌آباد شمالی ,108,1388,3,4900000000,2,True,True,True
699, جنت‌آباد جنوبی ,63,1390,2,4700000000,4,True,True,True
700, سلسبیل ,64,1383,2,2230000000,2,True,True,False
701, سلسبیل ,93,1400,3,5550000000,3,True,True,True
702, ولنجک,115,1385,2,16000000000,6,True,True,True
703, امامزاده حسن(ع) ,45,1388,1,1460000000,1,True,True,False
704, جی ,42,1396,1,2000000000,1,True,True,True
705, شهرک غرب ,130,1399,3,15600000000,4,True,True,True
706, باغ خزانه ,62,1389,2,2077000000,4,True,True,False
707, شهرک غرب ,250,1380,4,25500000000,18,True,True,True
708, شهرک غرب ,158,1376,3,12900000000,1,True,True,True
709, زنجان ,70,1381,2,2754900000,3,True,True,False
710, جلفا ,126,1400,3,9000000000,3,True,True,True
711, شهران شمالی ,106,1393,2,7800000000,3,True,True,True
712, شهران جنوبی ,91,1391,2,5400000000,5,True,True,True
713, سهروردی,105,1398,2,8350000000,5,True,True,True
714, سهروردی,73,1401,2,5100000000,1,True,True,True
715, سعادت‌آباد ,115,1390,3,11500000000,4,True,True,True
716, کوی مهران ,138,1395,3,11200000000,2,True,True,True
717, دریاچه شهدای خلیج فارس ,118,1401,2,6700000000,3,True,True,True
718, زعفرانیه ,208,1381,3,31500000000,5,True,True,True
719, دروس ,240,1396,4,29500000000,2,True,True,True
720, ارم ,70,1401,2,5200000000,4,True,True,True
721, شهرک راه‌آهن ,67,1386,2,3900000000,2,True,True,True
722, کوی فردوس,100,1385,2,4300000000,4,True,True,True
723, شهرک غرب ,173,1380,3,25950000000,11,True,True,True
724, بهار ,111,1401,2,6900000000,1,True,True,True
725, عباس‌آباد ,114,1395,3,10000000000,1,True,True,True
726, بهار ,130,1401,3,7200000000,5,True,True,True
727, جنت‌آباد جنوبی ,180,1400,3,15600000000,4,True,True,True
